User_ID,Session_ID,Key_Pressed,Key_Pressed_Previous,Press_Time,Release_Time,Hold_Time,DD,UD,Characters_Count
Konstancja21k,1,Key.enter,,1737975071.8338578,1737975071.8338578,0.0,,,1
Konstancja21k,1,.,Key.enter,1737975079.2761588,1737975079.4151583,0.13899946212768555,7.442301034927368,,2
Konstancja21k,1,t,.,1737975081.9345393,1737975082.0246558,0.09011650085449219,2.6583805084228516,2.519381046295166,3
Konstancja21k,1,i,t,1737975083.6829476,1737975083.7634082,0.0804605484008789,1.748408317565918,1.6582918167114258,4
Konstancja21k,1,e,i,1737975084.2139223,1737975084.3364902,0.12256789207458496,0.5309746265411377,0.4505140781402588,5
Konstancja21k,1,5,e,1737975086.0232244,1737975086.1310472,0.10782289505004883,1.8093020915985107,1.6867341995239258,6
Konstancja21k,1,R,5,1737975087.6216857,1737975087.7247667,0.10308098793029785,1.598461389541626,1.4906384944915771,7
Konstancja21k,1,Key.shift,R,1737975086.678315,1737975087.8116975,1.1333825588226318,-0.9433708190917969,-1.0464518070220947,8
Konstancja21k,1,o,Key.shift,1737975092.7965055,1737975092.9178066,0.12130117416381836,6.11819052696228,4.984807968139648,9
Konstancja21k,1,a,o,1737975094.197691,1737975094.2997541,0.10206317901611328,1.4011855125427246,1.2798843383789062,10
Konstancja21k,1,n,a,1737975095.9346917,1737975096.039863,0.10517144203186035,1.7370007038116455,1.6349375247955322,11
Konstancja21k,1,l,n,1737975096.2602751,1737975096.3421857,0.08191061019897461,0.32558345794677734,0.220412015914917,12
Konstancja21k,1,Key.enter,l,1737975071.8338578,1737975100.0334284,28.199570655822754,-24.426417350769043,-24.508327960968018,13
Konstancja21k,1,.,Key.enter,1737975103.5042644,1737975103.6566586,0.15239429473876953,31.670406579971313,,14
Konstancja21k,1,t,.,1737975109.236757,1737975109.3878493,0.1510922908782959,5.732492685317993,5.580098390579224,15
Konstancja21k,1,i,t,1737975110.486366,1737975110.6012669,0.11490082740783691,1.2496089935302734,1.0985167026519775,16
Konstancja21k,1,e,i,1737975111.1301312,1737975111.2938583,0.1637270450592041,0.6437652111053467,0.5288643836975098,17
Konstancja21k,1,5,e,1737975112.4413695,1737975112.5563285,0.1149590015411377,1.3112382888793945,1.1475112438201904,18
Konstancja21k,1,R,5,1737975114.3259594,1737975114.4293597,0.10340023040771484,1.8845899105072021,1.7696309089660645,19
Konstancja21k,1,Key.shift,R,1737975113.723313,1737975114.48266,0.7593469619750977,-0.6026463508605957,-0.7060465812683105,20
Konstancja21k,1,o,Key.shift,1737975116.0360038,1737975116.1551855,0.11918163299560547,2.3126907348632812,1.5533437728881836,21
Konstancja21k,1,a,o,1737975117.3642173,1737975117.4479947,0.08377742767333984,1.3282134532928467,1.2090318202972412,22
Konstancja21k,1,n,a,1737975118.0784123,1737975118.1766539,0.09824156761169434,0.7141950130462646,0.6304175853729248,23
Konstancja21k,1,l,n,1737975118.3010101,1737975118.4146628,0.11365270614624023,0.22259783744812012,0.12435626983642578,24
Konstancja21k,1,Key.enter,l,1737975121.0254958,1737975121.1347125,0.10921669006347656,2.7244856357574463,2.610832929611206,25
Konstancja21k,1,t,Key.enter,1737975128.095628,1737975128.1757622,0.08013415336608887,7.070132255554199,,26
Konstancja21k,1,Key.backspace,t,1737975129.0311549,1737975129.1333706,0.10221576690673828,0.9355268478393555,0.8553926944732666,27
Konstancja21k,1,Key.up,Key.backspace,1737975130.9954917,1737975131.1377053,0.1422135829925537,1.96433687210083,1.8621211051940918,28
Konstancja21k,1,Key.backspace,Key.up,1737975135.1872525,1737975135.3274639,0.1402113437652588,4.191760778427124,4.04954719543457,29
Konstancja21k,1,Key.backspace,Key.backspace,1737975137.403745,1737975137.5585968,0.15485191345214844,2.2164924144744873,2.0762810707092285,30
Konstancja21k,1,Key.backspace,Key.backspace,1737975138.2896643,1737975138.4273806,0.13771629333496094,0.8859193325042725,0.731067419052124,31
Konstancja21k,1,Key.backspace,Key.backspace,1737975139.2519062,1737975139.4108257,0.1589195728302002,0.9622418880462646,0.8245255947113037,32
Konstancja21k,1,Key.backspace,Key.backspace,1737975139.7345164,1737975139.876818,0.1423015594482422,0.48261022567749023,0.32369065284729004,33
Konstancja21k,1,Key.backspace,Key.backspace,1737975139.973048,1737975140.1071022,0.13405418395996094,0.23853158950805664,0.09623003005981445,34
Konstancja21k,1,.,Key.backspace,1737975143.3502192,1737975143.4658086,0.11558938026428223,3.377171277999878,3.243117094039917,35
Konstancja21k,1,t,.,1737975145.9075115,1737975146.0263827,0.11887121200561523,2.5572922229766846,2.4417028427124023,36
Konstancja21k,1,i,t,1737975146.1185496,1737975146.2390833,0.12053370475769043,0.21103811264038086,0.09216690063476562,37
Konstancja21k,1,e,i,1737975147.5069683,1737975147.635339,0.1283707618713379,1.3884186744689941,1.2678849697113037,38
Konstancja21k,1,r,e,1737975147.7600613,1737975147.9043307,0.14426946640014648,0.25309300422668457,0.12472224235534668,39
Konstancja21k,1,5,r,1737975161.1580935,1737975161.2880063,0.1299128532409668,13.398032188415527,13.25376272201538,40
Konstancja21k,1,Key.shift,5,1737975162.5140152,1737975163.6129143,1.0988991260528564,1.355921745300293,1.2260088920593262,41
Konstancja21k,1,r,Key.shift,1737975163.652667,1737975163.652667,0.0,1.1386518478393555,0.03975272178649902,42
Konstancja21k,1,o,r,1737975163.896943,1737975164.0018563,0.10491323471069336,0.2442760467529297,0.2442760467529297,43
Konstancja21k,1,a,o,1737975164.6667638,1737975164.7777956,0.11103177070617676,0.7698206901550293,0.6649074554443359,44
Konstancja21k,1,l,a,1737975165.437631,1737975165.5415862,0.10395526885986328,0.770867109298706,0.6598353385925293,45
Konstancja21k,1,n,l,1737975166.3958154,1737975166.485916,0.09010052680969238,0.9581844806671143,0.854229211807251,46
Konstancja21k,1,Key.enter,n,1737975169.4831986,1737975169.5972893,0.1140906810760498,3.087383270263672,2.9972827434539795,47
Konstancja21k,1,.,Key.enter,1737975187.1330743,1737975187.286755,0.15368080139160156,17.64987564086914,,48
Konstancja21k,1,t,.,1737975187.7502165,1737975187.8739812,0.1237647533416748,0.6171422004699707,0.46346139907836914,49
Konstancja21k,1,i,t,1737975187.9028978,1737975188.0014126,0.09851479530334473,0.1526813507080078,0.028916597366333008,50
Konstancja21k,1,5,i,1737975201.9224317,1737975202.0428026,0.12037086486816406,14.01953387260437,13.921019077301025,51
Konstancja21k,1,Key.enter,5,1737975205.0084183,1737975205.0864003,0.07798194885253906,3.085986614227295,2.965615749359131,52
Konstancja21k,1,t,Key.enter,1737975206.762645,1737975206.8690894,0.1064443588256836,1.7542266845703125,,53
Konstancja21k,1,i,t,1737975207.3053644,1737975207.4376028,0.13223838806152344,0.5427193641662598,0.43627500534057617,54
Konstancja21k,1,e,i,1737975207.5882502,1737975207.736137,0.1478867530822754,0.2828857898712158,0.15064740180969238,55
